.5: the gray chapter,slipknot,https://i.scdn.co/image/ab67616d0000b27306e3a56f02aeff58d3a47a10,https://open.spotify.com/album/3nyxmohqinxnhywyhvuqvf,data/train/metal/.5:-the-gray-chapter-slipknot.jpg
.5: the gray chapter (special edition),slipknot,https://i.scdn.co/image/ab67616d0000b273eed722040c6810f7a7da93ea,https://open.spotify.com/album/0apkaaznhf0gzjayzauexq,data/train/metal/.5:-the-gray-chapter-(special-edition)-slipknot.jpg
/with_errors,norma-jean,https://i.scdn.co/image/ab67616d0000b27342a80a21ddfb597d3e11cd53,https://open.spotify.com/album/6rsgihp9ykjzih9qsbjvul,data/train/metal/-with_errors-norma-jean.jpg
1000hp,godsmack,https://i.scdn.co/image/ab67616d0000b2730b5c1cd424b83d33d424a4ae,https://open.spotify.com/album/43crhbvr5o6z71elsvq0jg,data/train/metal/1000hp-godsmack.jpg
13,black-sabbath,https://i.scdn.co/image/ab67616d0000b273a7e7bfdfd15d41435f17ba64,https://open.spotify.com/album/5wxl9yjbnd4giqwc9mzooq,data/train/metal/13-black-sabbath.jpg
20/20,crown-the-empire,https://i.scdn.co/image/ab67616d0000b273b84ac1ffd618a17a4ffafa73,https://open.spotify.com/album/170yu6ccohvyiolhgio0yl,data/train/metal/20-20-crown-the-empire.jpg
5x3,upon-a-burning-body,https://i.scdn.co/image/ab67616d0000b2734792b85dca7c839ecb10acd5,https://open.spotify.com/album/7n0w5nxpwayeovkmbrthda,data/train/metal/5x3-upon-a-burning-body.jpg
666 - world divided,kreator,https://i.scdn.co/image/ab67616d0000b273cb5b18a68644ae73353c5f3b,https://open.spotify.com/album/0hca6eoutwiit26t5dnpey,data/train/metal/666---world-divided-kreator.jpg
a new kind of horror,anaal-nathrakh,https://i.scdn.co/image/ab67616d0000b2732062374a30e7d9604293d659,https://open.spotify.com/album/7ml6j0j6kw0y3x6n6qvtta,data/train/metal/a-new-kind-of-horror-anaal-nathrakh.jpg
a perfect day to die,onslaught,https://i.scdn.co/image/ab67616d0000b27307cf310d8e0c50dd522e5c6b,https://open.spotify.com/album/3rotqyttpdeq5blw9ylscd,data/test/metal/a-perfect-day-to-die-onslaught.jpg
